title,family_id,season,color,adventurous,print,style,weather,level
Onlsoho Cardigan noos green 9,Cardigan,9,green,2,smooth,classic,cold_season,2
Onlvenice Cardigan knt black 9,Cardigan,9,black,1,smooth,classic,cold_season,2
Onlvenice Cardigan knt blue dark 9,Cardigan,9,blue dark,1,smooth,classic,cold_season,2
Onlvenice Cardigan knt blue light 9,Cardigan,9,blue light,1,smooth,classic,cold_season,2
Organic Cardigan roseblue light 7,Cardigan,7,blue light,3,smooth,boho,warm_season,2
Organic Cardigan roseorange 7,Cardigan,7,orange,3,smooth,boho,warm_season,2
Organic Cardigan rosered 7,Cardigan,7,red,3,smooth,boho,warm_season,2
Organic Cardigan roseyellow 7,Cardigan,7,yellow,3,smooth,boho,warm_season,2
Ottilia Cardigan bohck black 8,Cardigan,8,black,4,smooth,night,cold_season,2
Pcellen Cardigan noosbrown 8,Cardigan,8,brown,2,smooth,boho,cold_season,2
Pcellen Cardigan noosgray 8,Cardigan,8,gray,2,smooth,boho,cold_season,2
Pcellen Cardigan noosgreen 8,Cardigan,8,green,2,smooth,boho,cold_season,2
Pcellen Cardigan noosyellow 8,Cardigan,8,yellow,2,smooth,boho,cold_season,2
Pcholly Cardigan knitgray 8,Cardigan,8,gray,2,smooth,boho,cold_season,2
Pcholly Cardigan knitpink 8,Cardigan,8,pink,2,smooth,boho,cold_season,2
Pcnell Cardigan knit brown 9,Cardigan,9,brown,2,smooth,boho,cold,2
Pcnew Cardigan noos black 8,Cardigan,8,black,3,smooth,casual,cold,2
Pcnew Cardigan noos brown 8,Cardigan,8,brown,3,smooth,casual,cold,2
Pcnew Cardigan noos gray 8,Cardigan,8,gray,3,smooth,casual,cold,2
Pcnew Cardigan noos green 8,Cardigan,8,green,3,smooth,casual,cold,2
Pcnew Cardigan noos orange 8,Cardigan,8,orange,3,smooth,casual,cold,2
Pcnew Cardigan noos yellow 8,Cardigan,8,yellow,3,smooth,casual,cold,2
Pep Cardigan one blue dark 7,Cardigan,7,blue dark,2,smooth,classic,cold_season,2
Pimba Cardigan short black 7,Cardigan,7,black,2,horizontal_stripes,classic,warm_season,2
Piros Cardigan grette black 7,Cardigan,7,black,2,smooth,casual,cold_season,2
Piros Cardigan grette gray 7,Cardigan,7,gray,2,smooth,casual,cold_season,2
Piros Cardigan grette red 7,Cardigan,7,red,2,smooth,casual,cold_season,2
Rebeca Cardigan blue blue light 7,Cardigan,7,blue light,3,smooth,boho,warm_season,2
Rose Cardigan knit green 9,Cardigan,9,green,2,smooth,classic,warm_season,2
Rose Cardigan knit pink 9,Cardigan,9,pink,2,smooth,classic,warm_season,2
Rose Cardigan knit yellow 9,Cardigan,9,yellow,2,smooth,classic,warm_season,2
Saint Cardigan long black 8,Cardigan,8,black,2,smooth,classic,cold_season,2
Saint Cardigan long brown 8,Cardigan,8,brown,2,smooth,classic,cold_season,2
Saint Cardigan long orange 8,Cardigan,8,orange,2,smooth,classic,cold_season,2
Saint Cardigan v-neck black 8,Cardigan,8,black,2,smooth,classic,cold_season,2
Saint Cardigan v-neck blue dark 8,Cardigan,8,blue dark,2,smooth,classic,cold_season,2
Saint Cardigan v-neck orange 8,Cardigan,8,orange,2,smooth,classic,cold_season,2
Saint Cardigan v-neck black 9,Cardigan,9,black,2,smooth,classic,cold_season,2
Saint Cardigan v-neck blue dark 9,Cardigan,9,blue dark,2,smooth,classic,cold_season,2
Saint Cardigan v-neck orange 9,Cardigan,9,orange,2,smooth,classic,cold_season,2
Saint Cardigan v-neck yellow 9,Cardigan,9,yellow,2,smooth,classic,cold_season,2
Sandra Cardigan melangblack 7,Cardigan,7,black,1,smooth,boho,warm_season,2
Sandra Cardigan melangblue dark 7,Cardigan,7,blue dark,1,smooth,boho,warm_season,2
Sandra Cardigan melanggray 7,Cardigan,7,gray,1,smooth,boho,warm_season,2
Santo Cardigan tropezblue dark 8,Cardigan,8,blue dark,2,smooth,classic,cold_season,2
Santo Cardigan tropezbrown 8,Cardigan,8,brown,2,smooth,classic,cold_season,2
Santo Cardigan tropezred 8,Cardigan,8,red,2,smooth,classic,cold_season,2
Scallop Cardigan edge black 9,Cardigan,9,black,2,smooth,minimal,cold_season,2
Scallop Cardigan edge brown 9,Cardigan,9,brown,2,smooth,minimal,cold_season,2
Scdollie Cardigan knit black 9,Cardigan,9,black,2,smooth,classic,cold_season,2
Scdollie Cardigan knit blue dark 9,Cardigan,9,blue dark,2,smooth,classic,cold_season,2
Scnessie Cardigan knit gray 9,Cardigan,9,gray,1,smooth,street,cold_season,2
Senes Cardigan summer black 7,Cardigan,7,black,2,smooth,boho,warm_season,2
Senes Cardigan summer blue dark 7,Cardigan,7,blue dark,2,smooth,boho,warm_season,2
Senes Cardigan summer green 7,Cardigan,7,green,2,smooth,boho,warm_season,2
Senes Cardigan summer orange 7,Cardigan,7,orange,2,smooth,boho,warm_season,2
Senes Cardigan summer red 7,Cardigan,7,red,2,smooth,boho,warm_season,2
Senes Cardigan summer yellow 7,Cardigan,7,yellow,2,smooth,boho,warm_season,2
Shbasatin Cardigan knitblack 9,Cardigan,9,black,2,smooth,classic,warm_season,2
Shbasatin Cardigan knitblue dark 9,Cardigan,9,blue dark,2,smooth,classic,warm_season,2
Shbasatin Cardigan knitbrown 9,Cardigan,9,brown,2,smooth,classic,warm_season,2
Shbasatin Cardigan knitgreen 9,Cardigan,9,green,2,smooth,classic,warm_season,2
Stsakko Cardigan basic blue dark 8,Cardigan,8,blue dark,2,smooth,casual,warm_season,2
Stsakko Cardigan basic blue light 8,Cardigan,8,blue light,2,smooth,casual,warm_season,2
Stsakko Cardigan basic yellow 8,Cardigan,8,yellow,2,smooth,casual,warm_season,2
Stzmila Cardigan vneck blue dark 9,Cardigan,9,blue dark,1,smooth,classic,cold_season,2
Stzmila Cardigan vneck gray 9,Cardigan,9,gray,1,smooth,classic,cold_season,2
Suley Cardigan knitbrown 7,Cardigan,7,brown,3,smooth,casual,cold_season,2
Suley Cardigan knityellow 7,Cardigan,7,yellow,3,smooth,casual,cold_season,2
Susanne Cardigan gold black 8,Cardigan,8,black,2,smooth,classic,cold_season,2
T. L C. blue darkblue dark 8,Cardigan,8,blue dark,2,smooth,casual,cold_season,2
Tailor Cardigan cosy gray 8,Cardigan,8,gray,2,two_tone,casual,cold,2
Uper Cardigan knit black 8,Cardigan,8,black,2,smooth,boho,warm_season,2
Uper Cardigan knit red 8,Cardigan,8,red,2,smooth,boho,warm_season,2
Urle Cardigan long brown 7,Cardigan,7,brown,2,smooth,boho,cold_season,2
Urle Cardigan long orange 7,Cardigan,7,orange,2,smooth,boho,cold_season,2
Urle Cardigan long pink 7,Cardigan,7,pink,2,smooth,boho,cold_season,2
Urle Cardigan long yellow 7,Cardigan,7,yellow,2,smooth,boho,cold_season,2
Vifilak Cardigan knit blue light 9,Cardigan,9,blue light,1,smooth,classic,warm_season,2
Vifilak Cardigan knit green 9,Cardigan,9,green,1,smooth,classic,warm_season,2
Vifilak Cardigan knit orange 9,Cardigan,9,orange,1,smooth,classic,warm_season,2
Vigood Cardigan noos brown 8,Cardigan,8,brown,2,smooth,boho,cold,2
Vigood Cardigan noos gray 8,Cardigan,8,gray,2,smooth,boho,cold,2
Viinfi Cardigan noos blue dark 8,Cardigan,8,blue dark,2,smooth,boho,cold_season,2
Viinfi Cardigan noos yellow 8,Cardigan,8,yellow,2,smooth,boho,cold_season,2
Vikatay Cardigan multi blue light 8,Cardigan,8,blue light,3,horizontal_stripes,boho,cold,2
Vikatay Cardigan multi yellow 8,Cardigan,8,yellow,3,horizontal_stripes,boho,cold,2
Vilna Cardigan wardrobe black 8,Cardigan,8,black,2,smooth,boho,cold_season,2
Vilna Cardigan wardrobe blue dark 8,Cardigan,8,blue dark,2,smooth,boho,cold_season,2
Vinyla Cardigan knit pink 7,Cardigan,7,pink,3,smooth,boho,warm_season,2
Vipoco Cardigan knitbrown 8,Cardigan,8,brown,3,geometric,boho,cold,2
Viril Cardigan knit blue dark 7,Cardigan,7,blue dark,2,smooth,casual,cold_season,2
Viril Cardigan knit gray 7,Cardigan,7,gray,2,smooth,casual,cold_season,2
Viril Cardigan knit orange 7,Cardigan,7,orange,2,smooth,casual,cold_season,2
Viril Cardigan knit black 8,Cardigan,8,black,2,smooth,casual,cold_season,2
Viril Cardigan knit blue dark 8,Cardigan,8,blue dark,2,smooth,casual,cold_season,2
Viril Cardigan knit blue light 8,Cardigan,8,blue light,2,smooth,casual,cold_season,2
Viril Cardigan knit brown 8,Cardigan,8,brown,2,smooth,casual,cold_season,2
Viril Cardigan knit green 8,Cardigan,8,green,2,smooth,casual,cold_season,2
Viril Cardigan knit pink 8,Cardigan,8,pink,2,smooth,casual,cold_season,2
Viril Cardigan knit purple 8,Cardigan,8,purple,2,smooth,casual,cold_season,2
Viril Cardigan knit red 8,Cardigan,8,red,2,smooth,casual,cold_season,2
Viril Cardigan knit yellow 8,Cardigan,8,yellow,2,smooth,casual,cold_season,2
Viril Cardigan knit black 9,Cardigan,9,black,2,smooth,casual,cold_season,2
Viril Cardigan knit blue dark 9,Cardigan,9,blue dark,2,smooth,casual,cold_season,2
Viril Cardigan knit blue light 9,Cardigan,9,blue light,2,smooth,casual,cold_season,2
Viril Cardigan knit brown 9,Cardigan,9,brown,2,smooth,casual,cold_season,2
Viril Cardigan knit gray 9,Cardigan,9,gray,2,smooth,casual,cold_season,2
Viril Cardigan knit orange 9,Cardigan,9,orange,2,smooth,casual,cold_season,2
Viril Cardigan noosblue dark 7,Cardigan,7,blue dark,2,smooth,boho,cold_season,2
Viril Cardigan noosblue light 7,Cardigan,7,blue light,2,smooth,boho,cold_season,2
Viril Cardigan noosorange 7,Cardigan,7,orange,2,smooth,boho,cold_season,2
Viril Cardigan noosblue dark 8,Cardigan,8,blue dark,2,smooth,boho,cold_season,2
Viril Cardigan noosorange 8,Cardigan,8,orange,2,smooth,boho,cold_season,2
Viril Cardigan noospurple 8,Cardigan,8,purple,2,smooth,boho,cold_season,2
Viril Cardigan noosblack 9,Cardigan,9,black,2,smooth,boho,cold_season,2
Viril Cardigan noosblue dark 9,Cardigan,9,blue dark,2,smooth,boho,cold_season,2
Viril Cardigan noosblue light 9,Cardigan,9,blue light,2,smooth,boho,cold_season,2
Viril Cardigan noosbrown 9,Cardigan,9,brown,2,smooth,boho,cold_season,2
Viril Cardigan noosgray 9,Cardigan,9,gray,2,smooth,boho,cold_season,2
Viril Cardigan noosred 9,Cardigan,9,red,2,smooth,boho,cold_season,2
Virolas Cardigan knit black 8,Cardigan,8,black,3,smooth,boho,warm_season,2
Virolas Cardigan knit red 8,Cardigan,8,red,3,smooth,boho,warm_season,2
Visunset Cardigan stripes brown 9,Cardigan,9,brown,3,horizontal_stripes,boho,cold_season,2
Visunset Cardigan stripes pink 9,Cardigan,9,pink,3,horizontal_stripes,boho,cold_season,2
Vmbrianna Cardigan boo gray 9,Cardigan,9,gray,2,smooth,casual,cold_season,2
Vmdoffy Cardigan color brown 8,Cardigan,8,brown,2,smooth,classic,cold,2
Vmdoffy Cardigan color gray 8,Cardigan,8,gray,2,smooth,classic,cold,2
Vmdoffy Cardigan color yellow 8,Cardigan,8,yellow,2,smooth,classic,cold,2
Vmeleo Cardigan oversize brown 9,Cardigan,9,brown,2,smooth,boho,warm_season,2
Yu Cardigan hippiegray 7,Cardigan,7,gray,2,herringbone,boho,warm_season,2
Yu Cardigan hippieyellow 7,Cardigan,7,yellow,2,herringbone,boho,warm_season,2
Yubi Cardigan solidblue dark 7,Cardigan,7,blue dark,3,smooth,classic,cold_season,2
Yubi Cardigan solidgray 7,Cardigan,7,gray,3,smooth,classic,cold_season,2
Yubi Cardigan solidyellow 7,Cardigan,7,yellow,3,smooth,classic,cold_season,2
Zare Cardigan kompablack 8,Cardigan,8,black,1,smooth,classic,cold_season,2
Zare Cardigan kompagreen 8,Cardigan,8,green,1,smooth,classic,cold_season,2
Zoe Cardigan long gray 8,Cardigan,8,gray,2,smooth,boho,cold_season,2
Athlei Coat padded blue dark 8,Coat,8,blue dark,2,smooth,classic,cold,3
Bydala Coat button blue dark 9,Coat,9,blue dark,2,smooth,minimal,cold_season,3
Bydala Coat button brown 9,Coat,9,brown,2,smooth,minimal,cold_season,3
Bydala Coat button yellow 9,Coat,9,yellow,2,smooth,minimal,cold_season,3
Caramel Coat jczbrown 8,Coat,8,brown,2,herringbone,boho,cold,3
Cardemi Coat nylon black 8,Coat,8,black,2,smooth,casual,cold,3
Cardemi Coat nylon blue dark 8,Coat,8,blue dark,2,smooth,casual,cold,3
Edadala Coat woven green 8,Coat,8,green,2,smooth,boho,cold,3
Fluffy Coat jczbrown 8,Coat,8,brown,3,smooth,classic,cold,3
Forth Coat ceriseblack 8,Coat,8,black,2,herringbone,classic,cold_season,3
Frassor Coat outerwear brown 9,Coat,9,brown,2,smooth,street,warm_season,3
Frhatre Coat outerwear blue dark 9,Coat,9,blue dark,2,smooth,street,cold_season,3
Mix Coat fabricblue dark 8,Coat,8,blue dark,2,smooth,boho,cold,3
Moy Coat liongray 7,Coat,7,gray,3,animal_print,classic,cold,3
Nmgabi Coat noos black 8,Coat,8,black,3,smooth,boho,cold,3
Onlastrid Coat marieblack 8,Coat,8,black,2,smooth,classic,cold,3
Onlastrid Coat mariegray 8,Coat,8,gray,2,smooth,classic,cold,3
Onlastrid Coat mariered 8,Coat,8,red,2,smooth,classic,cold,3
Onlcarrie Coat bonded blue dark 9,Coat,9,blue dark,2,smooth,classic,cold_season,3
Onlcarrie Coat bonded gray 9,Coat,9,gray,2,smooth,classic,cold_season,3
Onlcarrie Coat bonded pink 9,Coat,9,pink,2,smooth,classic,cold_season,3
Onlnorth Coat nylon blue dark 8,Coat,8,blue dark,2,smooth,casual,cold,3
Onlnorth Coat nylon gray 8,Coat,8,gray,2,smooth,casual,cold,3
Onlnorth Coat nylon green 8,Coat,8,green,2,smooth,casual,cold,3
Onlnorth Coat nylon pink 8,Coat,8,pink,2,smooth,casual,cold,3
Onlsedona Coat marie black 8,Coat,8,black,2,smooth,casual,cold,3
Osophia Coat noma blue dark 8,Coat,8,blue dark,2,smooth,classic,cold,3
Osophia Coat noma orange 8,Coat,8,orange,2,smooth,classic,cold,3
Osophia Coat noma red 8,Coat,8,red,2,smooth,classic,cold,3
Padded Coat wovenblack 8,Coat,8,black,2,smooth,minimal,cold,3
Padded Coat wovenblue dark 8,Coat,8,blue dark,2,smooth,minimal,cold,3
Pcdorita Coat noos gray 8,Coat,8,gray,2,other,minimal,cold_season,3
Pchira Coat long black 8,Coat,8,black,3,smooth,classic,cold,3
Pchira Coat long brown 8,Coat,8,brown,3,smooth,classic,cold,3
Quilted Coat woven black 8,Coat,8,black,2,smooth,street,cold_season,3
Quilted Coat woven green 8,Coat,8,green,2,smooth,street,cold_season,3
Quilted Coat woven red 8,Coat,8,red,2,smooth,street,cold_season,3
Sesilia Coat comfortbrown 8,Coat,8,brown,3,smooth,classic,cold,3
Single Coat breastedbrown 8,Coat,8,brown,2,smooth,classic,cold,3
Teddy Coat faux black 8,Coat,8,black,3,smooth,boho,cold,3
Teddy Coat faux brown 8,Coat,8,brown,3,smooth,boho,cold,3
Thin Coat wovenblack 8,Coat,8,black,2,smooth,casual,cold,3
Thin Coat wovenorange 8,Coat,8,orange,2,smooth,casual,cold,3
Thin Coat wovenyellow 8,Coat,8,yellow,2,smooth,casual,cold,3
Vicamisha Coat longblack 8,Coat,8,black,2,smooth,classic,cold,3
Vijessi Coat noos black 8,Coat,8,black,2,smooth,boho,cold,3
Vijessi Coat noos blue light 8,Coat,8,blue light,2,smooth,boho,cold,3
Vijessi Coat noos gray 8,Coat,8,gray,3,smooth,boho,cold,3
Vijessi Coat noos green 8,Coat,8,green,2,smooth,boho,cold,3
Vijessi Coat noos orange 8,Coat,8,orange,2,smooth,boho,cold,3
Vijessi Coat noos pink 8,Coat,8,pink,2,smooth,boho,cold,3
Viwise Coat garden green 7,Coat,7,green,2,smooth,classic,cold_season,3
Winter Coat colorsbrown 8,Coat,8,brown,3,smooth,boho,cold,3
Abby Dress caribbeanred 7,Dress,7,red,3,printed,classic,warm,1
Agosto Dress ycooblue dark 9,Dress,9,blue dark,3,floral,boho,warm,1
Akoz Dress print blue dark 7,Dress,7,blue dark,3,floral,boho,warm_season,1
Akoz Dress summer black 7,Dress,7,black,3,smooth,night,warm,1
Akoz Dress summer blue dark 7,Dress,7,blue dark,3,smooth,night,warm,1
Akoz Dress summer green 7,Dress,7,green,3,smooth,night,warm,1
Akoz Dress summer orange 7,Dress,7,orange,3,smooth,night,warm,1
Akoz Dress summer red 7,Dress,7,red,3,smooth,night,warm,1
Alba Dress lightblue light 9,Dress,9,blue light,3,floral,boho,warm,1
Allie Dress joules black 8,Dress,8,black,3,miniprint,boho,cold_season,1
Ambar Dress ycoo green 9,Dress,9,green,2,floral,boho,cold_season,1
Ambrose Dress wardwhite 7,Dress,7,white,3,horizontal_stripes,classic,warm_season,1
Andrea Dress hippie black 8,Dress,8,black,3,smooth,boho,warm,1
Andrea Dress hippie blue dark 8,Dress,8,blue dark,3,smooth,boho,warm,1
Andrea Dress hippie brown 8,Dress,8,brown,3,smooth,boho,warm,1
Andrea Dress hippie green 8,Dress,8,green,3,smooth,boho,warm,1
Anna Dress volume black 9,Dress,9,black,3,floral,boho,warm_season,1
Annan Dress ceriseblack 8,Dress,8,black,3,bodoque,boho,warm_season,1
Annan Dress ceriseorange 8,Dress,8,orange,3,bodoque,boho,warm_season,1
Ara Dress darkblue dark 7,Dress,7,blue dark,2,smooth,classic,warm_season,1
Ava Dress printedblue dark 7,Dress,7,blue dark,3,floral,boho,warm,1
Ava Dress printedwhite 7,Dress,7,white,3,floral,boho,warm,1
Avery Dress dots black 8,Dress,8,black,4,floral,boho,warm_season,1
Beatrice Dress print black 8,Dress,8,black,2,cachemere,classic,cold_season,1
Beatrice Dress print orange 8,Dress,8,orange,2,cachemere,classic,cold_season,1
Bernice Dress bohckred 7,Dress,7,red,2,smooth,classic,warm_season,1
Bial Dress cerise brown 9,Dress,9,brown,2,cachemere,boho,warm,1
Birch Dress pleated blue dark 8,Dress,8,blue dark,2,miniprint,boho,warm_season,1
Bird Dress circus blue dark 7,Dress,7,blue dark,3,printed,classic,warm,1
Bird Dress museblue light 7,Dress,7,blue light,4,vertical_stripes,classic,warm_season,1
Bsfatima Dress printorange 7,Dress,7,orange,3,floral,boho,warm,1
Bsmegan Dress bow black 8,Dress,8,black,2,smooth,minimal,cold_season,1
Bsmegan Dress bow gray 8,Dress,8,gray,2,smooth,minimal,cold_season,1
Bsterra Dress floralblack 8,Dress,8,black,2,floral,boho,cold_season,1
Bygetagar Dress youngorange 8,Dress,8,orange,3,animal_print,classic,cold_season,1
Bygina Dress longblack 7,Dress,7,black,3,floral,classic,warm_season,1
Bygrace Dress combiorange 7,Dress,7,orange,3,cachemere,boho,warm,1
Byhabella Dress shirt black 8,Dress,8,black,3,polka_dot,boho,warm_season,1
Byhalima Dress slip black 9,Dress,9,black,4,smooth,night,warm,1
Byhalima Dress slip green 9,Dress,9,green,4,smooth,night,warm,1
Byhelene Dress solid brown 9,Dress,9,brown,2,smooth,street,warm,1
Callipo Dress animal black 8,Dress,8,black,3,animal_print,boho,warm_season,1
Callipo Dress animal blue dark 8,Dress,8,blue dark,3,animal_print,boho,warm_season,1
Carlaura Dress stripes gray 8,Dress,8,gray,2,horizontal_stripes,boho,cold_season,1
Carlaura Dress stripes pink 8,Dress,8,pink,2,horizontal_stripes,boho,cold_season,1
Carol Dress majolica black 9,Dress,9,black,2,smooth,classic,warm_season,1
Carol Dress majolica blue dark 9,Dress,9,blue dark,2,smooth,classic,warm_season,1
Carol Dress majolica green 9,Dress,9,green,2,smooth,classic,warm_season,1
Carush Dress knee blue light 9,Dress,9,blue light,2,smooth,boho,warm_season,1
Cassidy Dress cruisepurple 9,Dress,9,purple,3,vertical_stripes,street,warm,1
Cerise Dress long black 7,Dress,7,black,3,floral,classic,warm,1
Cerise Dress long white 7,Dress,7,white,3,floral,classic,warm,1
Cerise Dress solidblack 7,Dress,7,black,3,smooth,boho,warm,1
Cerise Dress solidwhite 7,Dress,7,white,3,smooth,boho,warm,1
Cerise Dress solid brown 7,Dress,7,brown,3,smooth,boho,warm,1
Cerise Dress solid orange 7,Dress,7,orange,3,smooth,boho,warm,1
Cerise Dress solid yellow 7,Dress,7,yellow,3,smooth,boho,warm,1
Cerise Dress vneck blue dark 8,Dress,8,blue dark,3,smooth,boho,warm,1
Cerise Dress vneck green 8,Dress,8,green,3,smooth,boho,warm,1
Cerise Dress vneck orange 8,Dress,8,orange,3,smooth,boho,warm,1
Chain Dress summ blue dark 7,Dress,7,blue dark,3,smooth,boho,warm,1
Chain Dress summ orange 7,Dress,7,orange,3,smooth,boho,warm,1
Charlene Dress easyblue dark 7,Dress,7,blue dark,3,floral,classic,warm_season,1
Chelsea Dress denim blue dark 9,Dress,9,blue dark,2,smooth,boho,warm_season,1
Clio Dress film yellow 7,Dress,7,yellow,3,printed,boho,warm_season,1
Clociguena Dress modal black 8,Dress,8,black,2,floral,boho,warm_season,1
Clocollage Dress modalblue dark 8,Dress,8,blue dark,3,animal_print,classic,warm_season,1
Clofirma Dress modal blue dark 8,Dress,8,blue dark,3,miniprint,boho,warm_season,1
Clofirmamen Dress modal blue dark 8,Dress,8,blue dark,3,printed,boho,warm_season,1
Closet Dress dakotayellow 7,Dress,7,yellow,3,geometric,boho,warm,1
Closet Dress manhattan yellow 7,Dress,7,yellow,3,geometric,boho,warm_season,1
Closet Dress michiganblack 7,Dress,7,black,3,floral,boho,warm,1
Closet Dress texasblue dark 7,Dress,7,blue dark,3,floral,boho,warm,1
Closet Dress vania blue dark 7,Dress,7,blue dark,3,floral,boho,warm_season,1
Collection Dress knitted black 7,Dress,7,black,1,smooth,classic,warm_season,1
Collection Dress woven blue dark 7,Dress,7,blue dark,3,smooth,classic,warm_season,1
Cphelen Dress paris black 8,Dress,8,black,3,miniprint,boho,warm,1
Cphelen Dress paris blue dark 8,Dress,8,blue dark,3,miniprint,boho,warm,1
Cyril Dress film blue dark 7,Dress,7,blue dark,3,floral,boho,cold_season,1
Daisy Dress long black 9,Dress,9,black,1,floral,street,warm_season,1
Deneen Dress fit blue dark 9,Dress,9,blue dark,3,floral,boho,warm,1
Denise Dress stripesblack 7,Dress,7,black,2,vertical_stripes,boho,warm,1
Denise Dress stripesblue dark 7,Dress,7,blue dark,2,vertical_stripes,boho,warm,1
Desfarima Dress buttons black 9,Dress,9,black,2,horizontal_stripes,street,warm_season,1
Desfleur Dress viscose black 9,Dress,9,black,2,polka_dot,classic,warm,1
Dita Dress sharpred 7,Dress,7,red,3,smooth,boho,warm,1
Doro Dress embroid black 8,Dress,8,black,4,floral,classic,cold_season,1
Edbelt Dress knitgray 8,Dress,8,gray,3,prince_of_wales,classic,cold_season,1
Edchecked Dress knitblack 8,Dress,8,black,2,checked,minimal,cold_season,1
Eli Dress print black 9,Dress,9,black,2,floral,boho,warm,1
Elos Dress multi black 7,Dress,7,black,3,floral,classic,warm_season,1
Emba Dress nude T. L C. blackblack 9,Dress,9,black,2,smooth,boho,warm,1
Emba Dress nude T. L C. blackbrown 9,Dress,9,brown,2,smooth,boho,warm,1
Emin Dress flax blue light 9,Dress,9,blue light,2,floral,boho,warm,1
Esprit Dress knitpurple 7,Dress,7,purple,3,horizontal_stripes,casual,warm_season,1
Essie Dress navy blue dark 8,Dress,8,blue dark,2,floral,boho,warm,1
Eugenia Dress sewblack 7,Dress,7,black,3,ethnic,boho,warm_season,1
Farm Dress ycoo green 9,Dress,9,green,3,floral,boho,warm_season,1
